33.3333333333	90.00	508.53
50	84.40	509.86
50	84.10	467.87
50	84.70	491.30
66.6666666666	92.30	507.14
50	94.70	504.56
50	97.70	517.50
50	100.00	480.00
100	100.00	627.86
83.3333333333	100.00	644.41
83.3333333333	99.20	604.75
66.6666666666	100.00	592.67
33.3333333333	92.60	553.45
50	88.30	480.25
50	85.90	517.87
66.6666666666	97.80	523.08
83.3333333333	95.90	578.72
66.6666666666	94.70	528.33
50	93.00	500.00
50	97.40	568.68
50	82.20	478.13
50	92.00	542.67
50	94.90	498.93
33.3333333333	93.00	456.00
50	96.90	507.50
50	87.90	497.11
50	95.90	477.50
50	89.30	489.00
50	91.70	494.15
50	94.60	513.85
50	83.70	465.92
33.3333333333	92.60	499.73
66.6666666666	92.40	541.43
33.3333333333	91.70	501.90
100	94.80	707.03
66.6666666666	100.00	536.92
100	97.00	749.82
50	93.20	538.41
83.3333333333	92.40	610.30
50	78.70	522.35
50	76.70	477.74
33.3333333333	62.50	364.29
50	88.10	501.74
50	94.50	518.10
50	92.20	457.18
50	84.70	481.88
50	79.40	481.60
50	91.90	497.65
50	80.40	515.48
50	73.80	440.93
50	91.50	535.51
50	91.00	490.97
50	87.40	480.00
66.6666666666	100.00	609.09
50	97.40	510.27
50	78.20	502.30
50	92.70	490.12
33.3333333333	95.90	461.14
50	85.20	495.00
66.6666666666	92.70	555.85
50	97.20	557.60
50	95.90	479.64
50	91.60	546.15
66.6666666666	89.50	588.75
50	96.30	562.11
83.3333333333	96.30	540.48
66.6666666666	91.10	500.39
50	91.40	468.33
50	98.30	483.33
66.6666666666	77.80	630.59
50	93.20	541.16
83.3333333333	88.50	597.50
83.3333333333	94.70	536.84
83.3333333333	89.30	570.97
100	96.80	700.00
66.6666666666	88.70	526.22
83.3333333333	92.30	641.92
83.3333333333	96.50	548.57
100	96.80	802.95
50	98.40	545.00
50	93.40	503.64
83.3333333333	97.50	713.28
83.3333333333	94.20	581.62
66.6666666666	96.80	586.15
50	95.30	533.14
100	97.30	805.95
66.6666666666	95.00	549.76
66.6666666666	91.90	493.00
83.3333333333	88.70	711.18
66.6666666666	83.40	554.21
33.3333333333	94.10	460.44
83.3333333333	95.50	622.00
50	74.90	511.64
66.6666666666	86.60	620.76
83.3333333333	93.80	641.90
83.3333333333	95.10	658.38
83.3333333333	95.00	610.20
83.3333333333	79.90	607.41
83.3333333333	97.40	701.05
50	88.30	563.40
50	88.90	465.40
50	91.00	516.20
50	93.20	601.68
50	89.00	537.50
50	86.70	565.58
100	97.80	751.19
100	92.00	601.11
83.3333333333	92.60	613.50
83.3333333333	90.30	645.48
83.3333333333	97.60	593.04
100	96.70	728.14
66.6666666666	79.20	517.90
50	92.20	453.17
50	88.90	489.36
100	95.10	680.00
50	92.10	537.40
50	95.20	522.11
66.6666666666	96.00	655.23
50	97.00	506.29
50	89.40	483.92
50	98.70	469.10
33.3333333333	87.40	536.08
50	87.40	504.00
50	88.90	522.86
50	82.40	496.61
50	79.80	486.83
50	82.10	514.29
50	79.90	592.50
50	96.80	510.00
50	89.80	482.80
50	93.00	454.00
100	82.10	658.95
50	89.70	559.20
100	100.00	780.79
100	98.80	851.27
50	88.90	483.81
50	75.30	484.62
50	97.10	497.59
50	75.70	534.46
50	86.50	476.04
50	91.30	465.93
50	88.50	495.46
50	89.40	518.20
50	90.00	509.84
50	78.40	461.18
50	93.20	447.27
50	92.30	533.73
50	98.90	499.57
50	85.30	516.04
83.3333333333	89.50	576.00
50	92.20	500.35
50	92.10	587.80
50	88.70	547.11
50	90.90	516.05
50	95.70	594.48
50	91.50	472.50
50	83.20	493.86
50	87.50	484.63
50	95.60	467.14
100	91.50	638.26
50	87.00	501.67
33.3333333333	92.00	543.06
50	73.30	545.50
50	87.10	492.22
66.6666666666	77.50	655.89
83.3333333333	94.80	697.78
50	83.70	477.28
83.3333333333	92.80	618.72
100	89.30	569.09
66.6666666666	100.00	501.05
50	90.20	546.28
50	85.50	430.83
50	94.50	497.14
33.3333333333	97.20	518.37
50	89.70	452.91
50	95.70	526.89
83.3333333333	98.60	559.05
66.6666666666	98.40	604.52
66.6666666666	84.60	572.76
33.3333333333	91.90	494.37
33.3333333333	83.20	526.01
33.3333333333	94.50	485.13
66.6666666666	94.00	550.00
50	97.20	588.20
33.3333333333	98.60	489.00
50	98.90	528.89
83.3333333333	94.90	498.75
50	95.30	473.02
50	97.00	469.50
16.6666666666	89.00	482.19
50	93.20	492.11
66.6666666666	96.00	642.41
33.3333333333	93.30	476.47
66.6666666666	100.00	466.67
50	99.40	529.22
33.3333333333	95.60	487.02
33.3333333333	96.60	650.77
50	99.60	601.29
66.6666666666	95.60	555.79
100	97.40	698.21
66.6666666666	95.30	559.09
50	92.80	522.22
50	87.50	553.04
50	93.90	513.44
50	72.90	485.41
66.6666666666	87.30	507.17
100	96.90	759.38
83.3333333333	92.30	641.89
83.3333333333	91.00	625.75
66.6666666666	94.60	538.57
66.6666666666	91.60	635.17
66.6666666666	83.60	665.60
100	95.40	733.12
66.6666666666	95.90	530.75
83.3333333333	97.90	685.00
66.6666666666	92.70	525.00
66.6666666666	84.50	703.08
83.3333333333	92.30	579.64
66.6666666666	91.90	553.75
66.6666666666	97.50	555.20
50	100.00	563.81
33.3333333333	96.20	528.57
66.6666666666	93.70	550.00
66.6666666666	97.50	550.00
66.6666666666	97.80	570.18
50	96.30	566.45
66.6666666666	96.70	583.08
83.3333333333	92.60	724.00
50	88.10	570.95
50	98.10	516.25
50	95.10	580.87
66.6666666666	97.00	481.18
50	98.50	576.00
33.3333333333	100.00	577.00
66.6666666666	97.10	595.48
66.6666666666	97.90	577.48
83.3333333333	94.40	609.12
83.3333333333	95.70	662.78
100	98.70	671.26
33.3333333333	100.00	431.11
66.6666666666	95.70	575.20
33.3333333333	98.40	484.80
16.6666666666	85.70	390.67
100	91.70	686.42
50	90.40	562.50
50	95.00	526.15
83.3333333333	91.80	767.34
83.3333333333	94.80	601.76
66.6666666666	93.30	656.00
66.6666666666	100.00	526.92
66.6666666666	97.20	576.76
100	96.70	682.11
100	95.10	693.16
66.6666666666	94.40	622.86
100	97.60	737.23
66.6666666666	99.00	603.89
83.3333333333	91.50	664.76
66.6666666666	97.50	623.08
83.3333333333	99.00	589.30
66.6666666666	99.30	559.80
50	95.80	622.05
66.6666666666	98.00	527.89
83.3333333333	89.20	624.00
66.6666666666	86.00	476.36
83.3333333333	96.00	577.69
50	92.90	582.60
83.3333333333	97.50	636.44
100	97.50	765.99
66.6666666666	95.70	571.87
100	91.50	697.07
66.6666666666	97.60	546.62
50	89.60	500.00
16.6666666666	96.60	551.03
66.6666666666	86.10	563.64
83.3333333333	100.00	571.22
50	92.20	548.57
83.3333333333	85.70	610.00
83.3333333333	97.10	628.00
66.6666666666	80.80	571.20
33.3333333333	84.90	530.22
50	89.60	539.20
66.6666666666	87.80	598.00
50	95.70	530.74
50	91.00	461.86
50	91.80	511.56
50	93.90	588.51
33.3333333333	95.80	615.93
50	94.20	639.87
50	88.50	567.22
66.6666666666	97.00	633.29
50	98.50	516.47
33.3333333333	92.40	617.43
50	93.20	557.72
50	97.40	547.76
83.3333333333	97.40	612.12
50	94.10	498.95
83.3333333333	97.00	638.99
50	83.30	565.92
50	91.30	562.26
50	92.80	591.54
50	91.50	589.41
50	94.50	567.33
33.3333333333	98.70	509.90
100	88.20	774.29
83.3333333333	94.00	557.44
100	92.60	739.47
66.6666666666	97.10	596.30
50	98.50	581.33
66.6666666666	94.60	570.42
100	96.80	783.53
66.6666666666	92.50	577.14
66.6666666666	88.90	570.53
66.6666666666	100.00	573.64
50	100.00	516.36
66.6666666666	96.00	562.94
50	76.20	615.81
33.3333333333	87.40	515.13
66.6666666666	98.30	481.82
33.3333333333	93.60	609.89
100	93.30	712.68
66.6666666666	90.10	577.65
83.3333333333	94.10	574.17
83.3333333333	96.30	595.06
50	92.20	603.21
33.3333333333	90.10	505.96
50	94.90	556.53
33.3333333333	93.70	586.83
50	93.40	569.78
50	85.50	612.24
33.3333333333	97.10	573.04
33.3333333333	97.20	490.40
33.3333333333	91.20	540.00
100	93.20	688.85
100	98.20	824.05
16.6666666666	92.30	506.75
50	92.50	507.27
33.3333333333	69.40	534.86
16.6666666666	73.20	511.51
33.3333333333	90.60	480.91
50	97.50	614.48
33.3333333333	48.60	536.76
33.3333333333	81.60	525.56
16.6666666666	77.40	483.08
16.6666666666	86.20	505.88
66.6666666666	98.20	582.67
66.6666666666	91.00	603.16
33.3333333333	100.00	574.29
16.6666666666	71.20	520.00
33.3333333333	97.30	543.59
16.6666666666	73.00	487.64
33.3333333333	84.10	486.06
16.6666666666	97.40	505.22
83.3333333333	98.60	605.00
33.3333333333	79.40	465.71
16.6666666666	72.60	541.38
33.3333333333	58.10	434.00
83.3333333333	91.10	617.50
33.3333333333	72.50	498.00
50	97.60	560.00
50	78.40	498.57
16.6666666666	83.20	516.59
66.6666666666	92.00	551.92
83.3333333333	79.40	622.46
83.3333333333	96.30	561.67
83.3333333333	92.90	653.18
33.3333333333	53.00	526.41
33.3333333333	77.90	505.91
33.3333333333	72.40	518.14
83.3333333333	97.80	649.30
33.3333333333	75.40	508.33
33.3333333333	67.90	505.32
33.3333333333	69.40	495.04
33.3333333333	58.30	552.60
50	68.60	554.55
83.3333333333	96.10	597.27
33.3333333333	79.80	521.04
16.6666666666	86.80	477.90
16.6666666666	65.70	459.04
16.6666666666	64.20	476.83
16.6666666666	70.00	499.39
16.6666666666	81.40	428.29
66.6666666666		559.44
33.3333333333	72.80	473.12
33.3333333333	82.70	491.40
33.3333333333	96.00	510.37
50	73.80	397.89
33.3333333333	69.30	502.35
100	99.00	600.00
66.6666666666	95.40	607.59
33.3333333333	60.40	501.97
83.3333333333	97.00	611.79
50	67.10	515.50
50	72.50	511.40
100	94.20	663.48
83.3333333333	82.40	557.50
50	75.60	522.14
100	99.10	717.00
100	96.90	686.62
100	97.40	610.00
83.3333333333	93.70	573.66
33.3333333333	78.90	469.50
50	75.90	507.18
50	85.20	514.64
66.6666666666	98.20	613.97
50	78.30	545.41
33.3333333333	66.00	521.94
83.3333333333	88.20	547.89
33.3333333333	66.30	516.84
50	85.30	463.23
33.3333333333	60.20	473.10
33.3333333333	64.40	444.00
50	96.50	493.53
33.3333333333	69.30	506.94
50	74.10	505.49
50	72.50	548.57
33.3333333333		479.30
50	64.70	549.14
83.3333333333		592.00
50	73.50	633.29
83.3333333333	87.90	657.67
66.6666666666	96.40	567.20
83.3333333333	89.10	644.73
50	93.60	514.50
33.3333333333	88.00	485.00
50	87.50	523.16
50	74.30	526.79
50	65.80	461.00
33.3333333333	84.40	488.15
33.3333333333	44.70	470.18
50	86.60	505.53
33.3333333333	62.70	561.25
50	79.80	518.44
83.3333333333	83.10	644.29
33.3333333333	73.90	567.12
50	66.20	487.83
33.3333333333		513.87
50	97.20	565.56
16.6666666666	75.60	522.58
33.3333333333	76.90	467.25
33.3333333333	76.80	528.70
83.3333333333	93.40	625.26
33.3333333333	57.60	498.29
33.3333333333	53.90	505.18
50	93.60	574.07
33.3333333333	66.20	516.33
83.3333333333	97.40	595.29
33.3333333333	59.30	508.46
83.3333333333	90.00	624.44
50	95.70	537.86
66.6666666666	90.10	604.32
66.6666666666	98.20	587.78
83.3333333333	85.60	575.45
50	97.60	544.00
83.3333333333	97.60	544.52
50	76.20	550.00
50	77.40	634.64
33.3333333333		589.79
50	71.40	608.73
33.3333333333	67.80	610.63
66.6666666666	97.50	621.86
100		571.76
50	100.00	592.00
100	96.70	589.66
83.3333333333	98.60	583.75
83.3333333333	96.30	529.38
66.6666666666	77.30	581.45
66.6666666666	96.20	614.35
83.3333333333	97.50	648.30
66.6666666666	94.00	635.00
83.3333333333	87.60	564.56
66.6666666666	97.40	591.25
66.6666666666	100.00	610.00
100	93.40	660.82
66.6666666666	98.60	635.65
50	74.10	605.25
50	95.20	552.00
33.3333333333	81.60	586.40
83.3333333333	95.90	640.00
66.6666666666	97.50	629.00
100	99.20	737.67
83.3333333333	91.40	617.33
100	94.90	691.13
66.6666666666		541.48
50	66.80	661.94
83.3333333333	94.60	587.50
50		564.00
100	100.00	740.84
66.6666666666	97.00	554.25
50	98.50	566.11
50		535.79
83.3333333333	100.00	606.00
50	97.10	549.52
100	90.50	645.85
50	100.00	529.14
66.6666666666	97.40	602.67
83.3333333333	92.60	616.52
83.3333333333	93.70	549.23
33.3333333333		511.70
50	74.30	485.29
83.3333333333	97.10	627.35
50	99.00	536.19
33.3333333333	75.00	516.94
66.6666666666	83.10	590.29
50	96.60	511.11
100	96.90	697.74
33.3333333333	54.80	505.13
50	93.90	543.33
50	71.60	532.63
83.3333333333	96.90	600.00
33.3333333333	74.20	533.56
66.6666666666	81.90	530.67
50	92.00	520.00
33.3333333333	96.00	554.84
83.3333333333	90.80	587.07
83.3333333333	91.90	582.22
83.3333333333	93.00	587.69
50	80.20	502.31
66.6666666666	86.40	694.88
66.6666666666	97.10	596.36
83.3333333333		589.66
83.3333333333	94.50	662.29
66.6666666666	90.40	613.17
66.6666666666	84.80	610.77
33.3333333333	69.60	527.78
100	85.00	657.27
33.3333333333	98.90	550.59
50	92.90	534.86
83.3333333333	100.00	685.45
66.6666666666	100.00	580.00
66.6666666666	94.90	584.29
83.3333333333	85.90	673.00
66.6666666666	96.20	542.63
50	95.80	516.60
33.3333333333	75.20	480.16
50	100.00	595.00
33.3333333333	59.10	520.69
33.3333333333	72.20	470.83
33.3333333333	60.40	527.41
33.3333333333	80.60	519.17
33.3333333333	66.40	549.23
83.3333333333	100.00	636.67
33.3333333333	52.00	506.49
33.3333333333	61.20	544.06
16.6666666666	72.00	478.18
0	89.00	394.55
50	48.50	491.05
33.3333333333	73.70	555.00
16.6666666666	58.70	504.17
33.3333333333	56.30	523.45
33.3333333333	53.30	485.00
16.6666666666	63.20	499.57
83.3333333333	89.30	603.33
33.3333333333	54.70	547.83
33.3333333333	68.70	521.82
33.3333333333	60.70	521.14
33.3333333333	81.40	547.03
33.3333333333	79.90	541.41
66.6666666666	78.60	692.11
33.3333333333	52.00	537.60
66.6666666666	83.50	626.88
66.6666666666	82.70	651.72
33.3333333333	64.00	554.67
33.3333333333	73.20	549.45
50	66.10	562.08
33.3333333333	77.40	518.90
33.3333333333	39.80	533.95
33.3333333333	77.20	584.36
33.3333333333	75.90	482.94
16.6666666666	52.80	541.32
66.6666666666	98.70	809.47
16.6666666666	61.40	557.68
33.3333333333	84.70	524.76
83.3333333333	93.30	756.00
66.6666666666	98.00	647.14
33.3333333333	74.90	514.83
33.3333333333	69.30	513.60
33.3333333333	40.10	514.38
33.3333333333	71.30	545.16
50		596.88
66.6666666666	95.70	568.00
16.6666666666	89.40	466.15
33.3333333333	65.20	532.04
33.3333333333	77.30	552.22
16.6666666666	91.50	466.96
33.3333333333	81.40	473.71
66.6666666666	98.10	498.46
50	79.40	493.78
33.3333333333	85.70	480.00
33.3333333333	90.30	471.48
50	99.20	631.85
66.6666666666	100.00	616.00
50	94.60	501.92
33.3333333333	82.90	453.77
33.3333333333	81.40	468.66
33.3333333333	82.30	487.18
16.6666666666	75.60	502.50
50	92.00	549.17
33.3333333333	82.80	473.56
66.6666666666	97.10	542.86
33.3333333333	83.40	541.48
16.6666666666	89.10	498.24
50	75.00	482.94
33.3333333333	70.00	532.63
50	74.80	480.00
50	60.40	521.29
83.3333333333	94.50	591.93
83.3333333333	94.10	672.63
66.6666666666	77.10	597.89
83.3333333333	86.80	625.26
83.3333333333	97.30	737.00
100	92.30	645.83
100	86.70	674.78
83.3333333333	95.70	700.72
100	96.10	762.82
100	97.50	834.84
50	86.30	639.48
50	68.10	504.66
50	64.60	541.23
83.3333333333	94.40	637.78
83.3333333333	95.40	673.25
66.6666666666	73.70	571.69
100	96.10	799.44
83.3333333333	81.80	720.00
83.3333333333	93.80	750.86
100	88.00	765.28
50	39.90	532.40
50	51.50	552.73
50	67.60	526.87
50	68.60	529.01
50	72.20	549.06
50	86.50	582.86
50	63.00	511.23
50	80.50	564.06
50	78.60	544.55
50	71.30	597.19
50	56.50	573.75
50	66.50	545.81
50	70.10	510.00
50	70.70	536.00
66.6666666666	0.00	626.60
83.3333333333	97.80	581.60
83.3333333333	91.70	633.82
100	91.00	675.00
83.3333333333	94.90	714.21
66.6666666666	85.70	480.00
33.3333333333	49.50	484.53
50	63.40	548.00
33.3333333333	71.60	393.57
33.3333333333	85.20	436.25
33.3333333333	50.00	513.33
83.3333333333	100.00	717.04
83.3333333333	96.30	738.18
33.3333333333		545.16
50	72.30	494.52
33.3333333333	58.50	528.17
83.3333333333	100.00	743.64
33.3333333333	78.70	494.69
33.3333333333	87.80	539.44
33.3333333333	88.10	494.59
33.3333333333	78.40	540.00
83.3333333333	100.00	604.00
50	95.20	616.19
83.3333333333	95.70	714.55
33.3333333333	66.70	544.07
33.3333333333	67.90	536.18
83.3333333333	100.00	641.05
16.6666666666	58.80	450.62
16.6666666666	60.90	494.86
33.3333333333	73.50	454.51
83.3333333333	70.60	585.45
33.3333333333	65.70	522.20
16.6666666666	75.50	506.10
16.6666666666	75.50	520.56
50	64.30	553.61
33.3333333333	77.60	470.00
66.6666666666	85.70	562.35
33.3333333333	61.50	563.76
16.6666666666	73.60	501.14
83.3333333333	95.90	639.09
33.3333333333	71.90	602.09
100	87.00	652.73
66.6666666666	96.00	594.52
83.3333333333	77.60	671.25
16.6666666666	70.80	499.73
66.6666666666	92.90	696.19
33.3333333333	70.30	528.28
100	93.90	820.97
66.6666666666	89.80	732.00
33.3333333333	72.50	446.67
50	70.70	504.52
16.6666666666	72.60	468.97
83.3333333333	84.70	716.10
100	93.40	773.96
66.6666666666	88.40	596.70
83.3333333333	94.40	642.70
83.3333333333	90.30	789.20
33.3333333333	60.60	494.40
66.6666666666	99.00	573.68
50	99.00	503.75
66.6666666666	100.00	694.00
83.3333333333	92.50	582.11
66.6666666666	95.00	553.53
33.3333333333	65.80	524.07
83.3333333333	94.20	663.59
83.3333333333	72.60	637.50
66.6666666666	96.00	544.74
83.3333333333	95.00	624.44
66.6666666666	87.10	563.00
83.3333333333	99.20	575.29
83.3333333333	86.00	672.00
66.6666666666	95.70	612.00
66.6666666666	96.90	593.53
66.6666666666	98.40	645.53
50	87.90	518.46
66.6666666666	96.50	598.11
66.6666666666	100.00	717.39
83.3333333333	96.60	618.70
66.6666666666	96.80	576.92
16.6666666666	77.90	532.94
66.6666666666	97.70	642.90
33.3333333333	80.20	459.11
50	78.20	515.11
50	68.30	520.35
50	63.00	570.91
50	77.00	553.49
83.3333333333	99.40	623.51
16.6666666666	97.50	510.91
33.3333333333	78.90	500.54
66.6666666666	86.00	641.67
83.3333333333		667.50
50	82.60	506.96
83.3333333333	98.00	652.28
66.6666666666	92.70	582.50
33.3333333333	61.50	477.33
66.6666666666	93.20	633.04
50	72.90	480.38
16.6666666666	89.10	457.58
50	88.10	519.56
83.3333333333	96.60	625.63
50	85.00	518.46
33.3333333333	86.10	445.26
50	88.90	555.29
50	92.40	622.11
33.3333333333	76.10	482.86
66.6666666666	96.10	600.00
16.6666666666	72.30	492.70
66.6666666666	84.70	617.50
33.3333333333	78.20	515.74
66.6666666666	96.40	637.50
16.6666666666	79.90	501.82
33.3333333333	87.80	552.08
16.6666666666	78.00	481.43
66.6666666666	90.90	555.79
83.3333333333	92.50	661.54
33.3333333333	67.80	412.54
50	95.70	558.18
0	91.40	469.58
66.6666666666	89.90	639.70
83.3333333333	97.70	674.05
50	77.10	522.19
50	95.90	611.82
16.6666666666	67.60	480.70
66.6666666666	95.80	615.38
83.3333333333	95.90	607.00
66.6666666666	95.10	628.46
50	71.50	526.43
33.3333333333	83.40	578.31
83.3333333333	100.00	653.08
83.3333333333	93.10	595.38
33.3333333333	75.10	501.62
50	65.60	523.56
50	57.80	556.55
50	90.50	485.00
50	77.00	564.83
50	58.70	515.32
83.3333333333	93.40	627.55
50	54.00	493.43
83.3333333333	92.60	679.43
83.3333333333	96.70	646.31
83.3333333333	84.50	553.85
83.3333333333	90.70	718.24
33.3333333333	64.10	496.36
83.3333333333	95.50	664.21
50	81.20	481.60
50	62.20	521.43
50	69.70	483.50
50	68.10	511.29
50	65.50	492.62
50	65.40	567.50
50	70.30	552.50
66.6666666666	89.40	549.31
50	82.30	556.22
50	82.90	551.72
50	77.40	472.94
50	75.30	476.00
50	85.30	510.77
50	64.10	512.41
50	66.70	476.36
50	74.00	527.59
66.6666666666	100.00	671.00
33.3333333333	70.20	536.17
66.6666666666	96.60	636.36
33.3333333333	74.10	498.89
33.3333333333	66.30	503.48
50	55.20	550.40
33.3333333333	79.50	485.19
33.3333333333	93.70	518.33
16.6666666666	90.20	482.02
16.6666666666	75.40	454.67
16.6666666666	86.40	509.37
33.3333333333	79.40	513.33
33.3333333333	86.00	483.40
16.6666666666	70.40	600.00
16.6666666666	74.10	586.67
16.6666666666	69.90	511.81
66.6666666666	95.60	649.23
16.6666666666	85.20	485.96
16.6666666666	79.10	525.95
50	98.20	613.33
16.6666666666	86.50	532.21
50	78.80	544.62
33.3333333333	72.00	486.67
83.3333333333	93.00	632.38
33.3333333333	90.50	429.00
16.6666666666	82.20	547.69
33.3333333333	81.40	486.67
33.3333333333	83.40	532.63
83.3333333333	97.50	734.55
50	87.10	595.00
66.6666666666	94.70	667.27
33.3333333333	65.80	499.77
66.6666666666	91.20	650.00
83.3333333333	95.90	672.28
83.3333333333	88.30	695.80
83.3333333333	70.90	628.00
83.3333333333	65.60	632.41
66.6666666666	81.20	597.69
66.6666666666	56.10	630.00
50	100.00	676.92
33.3333333333	61.60	512.20
50	84.40	530.85
50	80.10	595.42
50	74.20	532.50
66.6666666666	70.90	562.50
33.3333333333	87.70	497.62
66.6666666666	91.00	727.32
66.6666666666	100.00	545.26
66.6666666666	94.90	610.33
33.3333333333	91.50	492.89
83.3333333333	100.00	645.93
33.3333333333	70.20	498.33
83.3333333333	89.10	698.57
33.3333333333	87.00	527.06
50	90.40	489.47
50	70.20	447.36
66.6666666666	96.00	577.04
83.3333333333	94.20	660.95
33.3333333333	57.70	558.28
83.3333333333	92.50	642.14
83.3333333333	96.70	734.92
83.3333333333	93.40	686.25
33.3333333333	86.40	476.06
16.6666666666	76.10	514.24
50	82.20	495.31
50	92.20	467.04
50	55.30	507.92
100	96.20	664.26
50	67.20	480.14
33.3333333333	72.70	468.66
50	64.20	442.86
33.3333333333	73.70	475.90
50	62.30	495.00
66.6666666666	91.30	603.61
83.3333333333	90.80	550.97
83.3333333333	89.90	662.05
83.3333333333	94.70	637.65
83.3333333333	100.00	574.59
66.6666666666	96.20	480.83
50	72.10	530.77
50	52.00	517.88
66.6666666666	84.90	611.61
50	51.90	509.08
33.3333333333	55.60	493.08
50	62.40	496.43
50	60.20	471.08
50	64.00	534.48
50	67.40	479.19
83.3333333333	90.90	638.00
83.3333333333	97.40	720.00
83.3333333333	92.30	645.16
100	97.10	765.48
100	93.20	763.02
83.3333333333	92.20	720.65
83.3333333333	98.70	614.55
66.6666666666	78.30	591.79
50	73.40	490.77
50	81.30	534.17
50	62.60	495.29
50	47.50	500.71
50	70.40	519.73
50	72.40	496.10
50	51.50	509.93
50	65.90	485.88
50	65.40	527.74
50	64.00	502.50
66.6666666666	75.10	586.60
50	58.60	528.39
50	60.70	471.01
66.6666666666	73.90	512.00
50	75.10	536.70
66.6666666666	98.20	554.55
100	98.90	744.15
100	97.50	695.31
100		739.44
100	97.50	686.04
83.3333333333	82.00	727.55
66.6666666666	92.50	659.18
66.6666666666	91.20	608.67
50	52.40	527.40
83.3333333333	89.60	667.63
66.6666666666	86.80	672.78
50	93.40	514.07
100	95.60	711.85
83.3333333333	93.70	655.70
50	62.70	502.40
50	62.20	510.34
50	47.00	525.38
50	66.20	472.12
66.6666666666	91.10	568.41
66.6666666666	88.70	670.22
50	91.80	568.89
50	78.80	486.48
50	69.50	477.60
50	71.00	481.74
50	68.30	524.92
83.3333333333	98.80	589.58
50	65.10	481.74
50	70.30	532.22
83.3333333333	91.00	657.59
50	89.30	530.40
33.3333333333	70.40	465.16
50	54.30	519.38
50	63.50	476.67
50	61.80	472.59
50	69.30	481.94
50	62.00	481.41
50	82.70	493.62
50	62.30	500.50
83.3333333333	96.60	622.07
66.6666666666	95.70	588.00
50	89.20	470.77
33.3333333333	70.10	496.50
50	79.70	519.76
66.6666666666	68.90	563.88
50	69.50	521.89
66.6666666666	88.00	605.26
50	63.10	502.58
50	74.90	518.93
50	63.00	497.44
50	89.90	464.71
50	73.90	501.00
50	69.90	486.19
66.6666666666	79.00	515.20
50	67.50	481.86
50	67.30	518.90
83.3333333333	98.60	582.31
50	74.40	475.38
50	67.80	514.02
33.3333333333	82.70	494.38
83.3333333333	91.10	708.00
50	68.60	496.43
50	61.40	542.02
83.3333333333	93.40	588.89
83.3333333333	96.20	578.82
83.3333333333	90.70	567.43
100	96.20	734.76
66.6666666666	94.20	594.17
33.3333333333	67.80	515.29
100	90.70	765.26
50	66.50	531.04
33.3333333333	64.40	521.05
83.3333333333		726.15
33.3333333333	38.70	482.88
33.3333333333	82.20	523.11
33.3333333333	79.40	561.41
66.6666666666	97.90	673.91
16.6666666666	91.50	551.14
33.3333333333	89.70	507.31
33.3333333333	97.60	503.08
66.6666666666	96.60	623.64
83.3333333333	100.00	640.00
16.6666666666	55.00	553.71
83.3333333333	96.70	752.94
16.6666666666	88.00	555.71
66.6666666666	94.90	692.86
33.3333333333	69.00	505.13
16.6666666666	84.70	510.00
33.3333333333	80.90	496.00
33.3333333333	61.20	489.75
66.6666666666	88.40	582.86
50	76.50	606.38
83.3333333333	98.60	659.44
33.3333333333	63.40	509.13
33.3333333333	80.70	453.78
16.6666666666	57.30	523.33
50	100.00	557.14
33.3333333333	76.80	505.71
16.6666666666	90.90	485.81
16.6666666666	75.50	498.64
33.3333333333	96.50	434.29
33.3333333333	65.40	523.51
16.6666666666	86.00	535.00
16.6666666666	58.80	489.23
33.3333333333	91.40	505.33
16.6666666666	94.80	415.05
16.6666666666	98.60	479.20
33.3333333333	75.40	516.64
16.6666666666	98.20	482.61
83.3333333333	100.00	711.43
33.3333333333	76.80	555.51
33.3333333333	48.30	595.45
16.6666666666	94.70	539.78
33.3333333333	63.30	501.63
33.3333333333	72.40	499.89
16.6666666666	81.30	530.00
16.6666666666	72.90	475.71
33.3333333333	70.10	547.83
16.6666666666	53.40	495.92
16.6666666666	93.80	518.41
33.3333333333	96.20	508.89
33.3333333333	82.00	482.56
83.3333333333	94.30	653.64
66.6666666666	93.80	603.08
16.6666666666	93.00	484.68
33.3333333333	87.40	500.38
33.3333333333	60.10	512.88
33.3333333333	79.60	469.86
50	69.90	509.66
66.6666666666	100.00	612.63
50	63.70	525.23
50	66.20	503.90
33.3333333333	83.60	536.43
100	95.00	693.68
33.3333333333	70.10	545.86
66.6666666666	75.50	690.40
66.6666666666	96.90	662.78
50	70.70	578.99
50	75.40	510.91
50	74.30	504.20
50	66.90	496.59
66.6666666666	94.80	570.00
50	71.70	504.90
50	73.20	546.33
83.3333333333	97.20	732.63
50	82.10	662.44
66.6666666666	97.20	597.14
83.3333333333	94.00	748.00
16.6666666666	82.40	485.45
83.3333333333	94.60	714.48
50	73.10	595.95
16.6666666666	71.80	492.00
33.3333333333	71.00	501.26
66.6666666666	100.00	642.22
50	97.40	636.00
33.3333333333	94.00	527.20
33.3333333333	94.30	570.85
66.6666666666	100.00	633.33
33.3333333333	78.10	534.12
50	86.30	603.58
83.3333333333	84.60	698.38
83.3333333333	95.30	720.63
83.3333333333	97.80	596.04
33.3333333333	67.00	503.58
33.3333333333	64.00	523.71
33.3333333333	63.70	480.81
33.3333333333	83.50	510.00
33.3333333333	85.40	503.51
66.6666666666	89.70	671.96
50	72.00	541.31
